[Tue Jan 15 13:57:12.331117 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51617] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:57:12.331117 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51617] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:57:14.762354 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51617] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:57:14.762354 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51617] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:57:34.357425 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51671] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:57:34.357425 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51671] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:15.471056 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51764] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:15.471056 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51764] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:16.849513 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51764] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:16.849513 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51764] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:17.050705 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51764] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:17.050705 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51764] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:17.224853 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51764] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:17.224853 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51764] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:18.199655 2019] [php7:error] [pid 21056:tid 1972] [client ::1:51764] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_real_escape_string() in G:\\PHP\\xampp\\htdocs\\registrierung\\server.php:7\nStack trace:\n#0 G:\\PHP\\xampp\\htdocs\\registrierung\\register.php(1): include()\n#1 {main}\n  thrown in G:\\PHP\\xampp\\htdocs\\registrierung\\server.php on line 7, referer: http://localhost/registrierung/register.php
[Tue Jan 15 13:58:20.186317 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51764] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:20.186317 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51764] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:24.316591 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51764] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:24.316591 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51764] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:50.227377 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:50.227377 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.124263 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.148284 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.358475 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:51860] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:58:51.359476 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51860] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 2, referer: http://localhost/registrierung/login.php
